52,Rpeak,R
140,Rpeak,R
228,Rpeak,R
316,Rpeak,R
405,Rpeak,R
492,Rpeak,R
581,Rpeak,R
669,Rpeak,R
757,Rpeak,R
845,Rpeak,R
933,Rpeak,R
1021,Rpeak,R
1109,Rpeak,R
1196,Rpeak,R
1283,Rpeak,R
1370,Rpeak,R
1457,Rpeak,R
1545,Rpeak,R
1632,Rpeak,R
1719,Rpeak,R
1806,Rpeak,R
1892,Rpeak,R
1979,Rpeak,R
2066,Rpeak,R
2152,Rpeak,R
2239,Rpeak,R
2326,Rpeak,R
2412,Rpeak,R
2499,Rpeak,R
2586,Rpeak,R
2673,Rpeak,R
2761,Rpeak,R
2848,Rpeak,R
2936,Rpeak,R
3024,Rpeak,R
3111,Rpeak,R
3199,Rpeak,R
3286,Rpeak,R
3374,Rpeak,R
3463,Rpeak,R
3551,Rpeak,R
3639,Rpeak,R
3727,Rpeak,R
3815,Rpeak,R
3904,Rpeak,R
3992,Rpeak,R
4080,Rpeak,R
4169,Rpeak,R
4257,Rpeak,R
4346,Rpeak,R
4435,Rpeak,R
4523,Rpeak,R
4610,Rpeak,R
4698,Rpeak,R
4786,Rpeak,R
4873,Rpeak,R
