27,Rpeak,R
119,Rpeak,R
211,Rpeak,R
301,Rpeak,R
390,Rpeak,R
482,Rpeak,R
574,Rpeak,R
664,Rpeak,R
755,Rpeak,R
847,Rpeak,R
939,Rpeak,R
1029,Rpeak,R
1119,Rpeak,R
1211,Rpeak,R
1304,Rpeak,R
1395,Rpeak,R
1485,Rpeak,R
1577,Rpeak,R
1670,Rpeak,R
1762,Rpeak,R
1851,Rpeak,R
1943,Rpeak,R
2037,Rpeak,R
2129,Rpeak,R
2220,Rpeak,R
2312,Rpeak,R
2406,Rpeak,R
2498,Rpeak,R
2588,Rpeak,R
2681,Rpeak,R
2775,Rpeak,R
2868,Rpeak,R
2961,Rpeak,R
3052,Rpeak,R
3144,Rpeak,R
3237,Rpeak,R
3331,Rpeak,R
3425,Rpeak,R
3517,Rpeak,R
3610,Rpeak,R
3705,Rpeak,R
3799,Rpeak,R
3891,Rpeak,R
3986,Rpeak,R
4081,Rpeak,R
4175,Rpeak,R
4267,Rpeak,R
4361,Rpeak,R
4458,Rpeak,R
4551,Rpeak,R
4643,Rpeak,R
4738,Rpeak,R
4834,Rpeak,R
4929,Rpeak,R
