19,Rpeak,R
104,Rpeak,R
189,Rpeak,R
273,Rpeak,R
358,Rpeak,R
443,Rpeak,R
527,Rpeak,R
612,Rpeak,R
696,Rpeak,R
781,Rpeak,R
865,Rpeak,R
950,Rpeak,R
1035,Rpeak,R
1120,Rpeak,R
1205,Rpeak,R
1289,Rpeak,R
1374,Rpeak,R
1458,Rpeak,R
1543,Rpeak,R
1628,Rpeak,R
1712,Rpeak,R
1797,Rpeak,R
1882,Rpeak,R
1966,Rpeak,R
2052,Rpeak,R
2136,Rpeak,R
2220,Rpeak,R
2305,Rpeak,R
2389,Rpeak,R
2474,Rpeak,R
2559,Rpeak,R
2643,Rpeak,R
2727,Rpeak,R
2812,Rpeak,R
2897,Rpeak,R
2981,Rpeak,R
3065,Rpeak,R
3149,Rpeak,R
3234,Rpeak,R
3318,Rpeak,R
3402,Rpeak,R
3487,Rpeak,R
3571,Rpeak,R
3656,Rpeak,R
3740,Rpeak,R
3823,Rpeak,R
3908,Rpeak,R
3993,Rpeak,R
4078,Rpeak,R
4161,Rpeak,R
4246,Rpeak,R
4331,Rpeak,R
4415,Rpeak,R
4500,Rpeak,R
4584,Rpeak,R
4668,Rpeak,R
4753,Rpeak,R
4838,Rpeak,R
4923,Rpeak,R
