68,Rpeak,R
152,Rpeak,R
235,Rpeak,R
319,Rpeak,R
402,Rpeak,R
485,Rpeak,R
568,Rpeak,R
651,Rpeak,R
734,Rpeak,R
818,Rpeak,R
901,Rpeak,R
985,Rpeak,R
1068,Rpeak,R
1150,Rpeak,R
1234,Rpeak,R
1317,Rpeak,R
1400,Rpeak,R
1484,Rpeak,R
1566,Rpeak,R
1650,Rpeak,R
1732,Rpeak,R
1815,Rpeak,R
1899,Rpeak,R
1981,Rpeak,R
2065,Rpeak,R
2148,Rpeak,R
2231,Rpeak,R
2314,Rpeak,R
2397,Rpeak,R
2480,Rpeak,R
2563,Rpeak,R
2646,Rpeak,R
2729,Rpeak,R
2811,Rpeak,R
2895,Rpeak,R
2978,Rpeak,R
3061,Rpeak,R
3144,Rpeak,R
3227,Rpeak,R
3311,Rpeak,R
3393,Rpeak,R
3477,Rpeak,R
3560,Rpeak,R
3643,Rpeak,R
3727,Rpeak,R
3809,Rpeak,R
3892,Rpeak,R
3976,Rpeak,R
4059,Rpeak,R
4143,Rpeak,R
4225,Rpeak,R
4309,Rpeak,R
4392,Rpeak,R
4475,Rpeak,R
4559,Rpeak,R
4642,Rpeak,R
4726,Rpeak,R
4809,Rpeak,R
4893,Rpeak,R
4978,Rpeak,R
