93,Rpeak,R
188,Rpeak,R
282,Rpeak,R
377,Rpeak,R
471,Rpeak,R
565,Rpeak,R
660,Rpeak,R
754,Rpeak,R
848,Rpeak,R
942,Rpeak,R
1036,Rpeak,R
1131,Rpeak,R
1226,Rpeak,R
1320,Rpeak,R
1415,Rpeak,R
1509,Rpeak,R
1604,Rpeak,R
1699,Rpeak,R
1793,Rpeak,R
1887,Rpeak,R
1981,Rpeak,R
2075,Rpeak,R
2170,Rpeak,R
2264,Rpeak,R
2357,Rpeak,R
2452,Rpeak,R
2546,Rpeak,R
2640,Rpeak,R
2734,Rpeak,R
2827,Rpeak,R
2921,Rpeak,R
3015,Rpeak,R
3109,Rpeak,R
3203,Rpeak,R
3296,Rpeak,R
3389,Rpeak,R
3483,Rpeak,R
3577,Rpeak,R
3670,Rpeak,R
3764,Rpeak,R
3857,Rpeak,R
3951,Rpeak,R
4045,Rpeak,R
4138,Rpeak,R
4231,Rpeak,R
4324,Rpeak,R
4418,Rpeak,R
4512,Rpeak,R
4606,Rpeak,R
4699,Rpeak,R
4793,Rpeak,R
4886,Rpeak,R
4980,Rpeak,R
