12,Rpeak,R
115,Rpeak,R
217,Rpeak,R
321,Rpeak,R
423,Rpeak,R
525,Rpeak,R
628,Rpeak,R
731,Rpeak,R
834,Rpeak,R
936,Rpeak,R
1038,Rpeak,R
1142,Rpeak,R
1245,Rpeak,R
1348,Rpeak,R
1451,Rpeak,R
1555,Rpeak,R
1657,Rpeak,R
1761,Rpeak,R
1863,Rpeak,R
1967,Rpeak,R
2070,Rpeak,R
2174,Rpeak,R
2276,Rpeak,R
2379,Rpeak,R
2481,Rpeak,R
2585,Rpeak,R
2686,Rpeak,R
2789,Rpeak,R
2891,Rpeak,R
2995,Rpeak,R
3097,Rpeak,R
3200,Rpeak,R
3303,Rpeak,R
3407,Rpeak,R
3509,Rpeak,R
3612,Rpeak,R
3715,Rpeak,R
3818,Rpeak,R
3921,Rpeak,R
4023,Rpeak,R
4126,Rpeak,R
4229,Rpeak,R
4332,Rpeak,R
4435,Rpeak,R
4538,Rpeak,R
4641,Rpeak,R
4744,Rpeak,R
4848,Rpeak,R
4951,Rpeak,R
