71,Rpeak,R
160,Rpeak,R
248,Rpeak,R
336,Rpeak,R
424,Rpeak,R
512,Rpeak,R
601,Rpeak,R
689,Rpeak,R
778,Rpeak,R
867,Rpeak,R
955,Rpeak,R
1043,Rpeak,R
1133,Rpeak,R
1221,Rpeak,R
1310,Rpeak,R
1399,Rpeak,R
1487,Rpeak,R
1576,Rpeak,R
1665,Rpeak,R
1754,Rpeak,R
1843,Rpeak,R
1933,Rpeak,R
2022,Rpeak,R
2111,Rpeak,R
2200,Rpeak,R
2290,Rpeak,R
2378,Rpeak,R
2469,Rpeak,R
2558,Rpeak,R
2647,Rpeak,R
2737,Rpeak,R
2826,Rpeak,R
2915,Rpeak,R
3005,Rpeak,R
3095,Rpeak,R
3184,Rpeak,R
3274,Rpeak,R
3363,Rpeak,R
3452,Rpeak,R
3542,Rpeak,R
3632,Rpeak,R
3721,Rpeak,R
3811,Rpeak,R
3901,Rpeak,R
3991,Rpeak,R
4081,Rpeak,R
4171,Rpeak,R
4262,Rpeak,R
4352,Rpeak,R
4443,Rpeak,R
4534,Rpeak,R
4625,Rpeak,R
4716,Rpeak,R
4807,Rpeak,R
4897,Rpeak,R
4989,Rpeak,R
