67,Rpeak,R
272,Rpeak,R
375,Rpeak,R
478,Rpeak,R
581,Rpeak,R
684,Rpeak,R
787,Rpeak,R
891,Rpeak,R
994,Rpeak,R
1097,Rpeak,R
1200,Rpeak,R
1305,Rpeak,R
1406,Rpeak,R
1509,Rpeak,R
1612,Rpeak,R
1716,Rpeak,R
1818,Rpeak,R
1922,Rpeak,R
2023,Rpeak,R
2126,Rpeak,R
2229,Rpeak,R
2332,Rpeak,R
2434,Rpeak,R
2536,Rpeak,R
2639,Rpeak,R
2742,Rpeak,R
2844,Rpeak,R
2947,Rpeak,R
3049,Rpeak,R
3153,Rpeak,R
3255,Rpeak,R
3358,Rpeak,R
3460,Rpeak,R
3564,Rpeak,R
3665,Rpeak,R
3768,Rpeak,R
3870,Rpeak,R
3973,Rpeak,R
4076,Rpeak,R
4179,Rpeak,R
4280,Rpeak,R
4383,Rpeak,R
4485,Rpeak,R
4589,Rpeak,R
4690,Rpeak,R
4793,Rpeak,R
4895,Rpeak,R
