20,Rpeak,R
103,Rpeak,R
186,Rpeak,R
289,Rpeak,R
353,Rpeak,R
436,Rpeak,R
519,Rpeak,R
602,Rpeak,R
683,Rpeak,R
768,Rpeak,R
851,Rpeak,R
933,Rpeak,R
1017,Rpeak,R
1100,Rpeak,R
1182,Rpeak,R
1266,Rpeak,R
1346,Rpeak,R
1432,Rpeak,R
1515,Rpeak,R
1597,Rpeak,R
1681,Rpeak,R
1764,Rpeak,R
1843,Rpeak,R
1931,Rpeak,R
2013,Rpeak,R
2084,Rpeak,R
2180,Rpeak,R
2261,Rpeak,R
2343,Rpeak,R
2428,Rpeak,R
2509,Rpeak,R
2593,Rpeak,R
2676,Rpeak,R
2758,Rpeak,R
2840,Rpeak,R
2923,Rpeak,R
3006,Rpeak,R
3087,Rpeak,R
3169,Rpeak,R
3253,Rpeak,R
3336,Rpeak,R
3417,Rpeak,R
3501,Rpeak,R
3585,Rpeak,R
3667,Rpeak,R
3749,Rpeak,R
3833,Rpeak,R
3917,Rpeak,R
3998,Rpeak,R
4082,Rpeak,R
4167,Rpeak,R
4249,Rpeak,R
4331,Rpeak,R
4416,Rpeak,R
4501,Rpeak,R
4583,Rpeak,R
4667,Rpeak,R
4753,Rpeak,R
4836,Rpeak,R
4920,Rpeak,R
