47,Rpeak,R
124,Rpeak,R
202,Rpeak,R
279,Rpeak,R
355,Rpeak,R
433,Rpeak,R
510,Rpeak,R
587,Rpeak,R
665,Rpeak,R
741,Rpeak,R
818,Rpeak,R
896,Rpeak,R
972,Rpeak,R
1050,Rpeak,R
1127,Rpeak,R
1205,Rpeak,R
1280,Rpeak,R
1357,Rpeak,R
1436,Rpeak,R
1513,Rpeak,R
1590,Rpeak,R
1668,Rpeak,R
1745,Rpeak,R
1821,Rpeak,R
1900,Rpeak,R
1977,Rpeak,R
2053,Rpeak,R
2131,Rpeak,R
2209,Rpeak,R
2286,Rpeak,R
2364,Rpeak,R
2443,Rpeak,R
2519,Rpeak,R
2598,Rpeak,R
2676,Rpeak,R
2752,Rpeak,R
2831,Rpeak,R
2909,Rpeak,R
2986,Rpeak,R
3065,Rpeak,R
3144,Rpeak,R
3221,Rpeak,R
3301,Rpeak,R
3379,Rpeak,R
3456,Rpeak,R
3536,Rpeak,R
3614,Rpeak,R
3691,Rpeak,R
3771,Rpeak,R
3850,Rpeak,R
3927,Rpeak,R
4007,Rpeak,R
4086,Rpeak,R
4162,Rpeak,R
4242,Rpeak,R
4322,Rpeak,R
4399,Rpeak,R
4479,Rpeak,R
4557,Rpeak,R
4635,Rpeak,R
4715,Rpeak,R
4794,Rpeak,R
4871,Rpeak,R
4952,Rpeak,R
