12,Rpeak,R
97,Rpeak,R
182,Rpeak,R
267,Rpeak,R
352,Rpeak,R
438,Rpeak,R
523,Rpeak,R
609,Rpeak,R
693,Rpeak,R
779,Rpeak,R
864,Rpeak,R
949,Rpeak,R
1034,Rpeak,R
1119,Rpeak,R
1204,Rpeak,R
1289,Rpeak,R
1375,Rpeak,R
1460,Rpeak,R
1545,Rpeak,R
1630,Rpeak,R
1715,Rpeak,R
1800,Rpeak,R
1886,Rpeak,R
1970,Rpeak,R
2056,Rpeak,R
2140,Rpeak,R
2225,Rpeak,R
2310,Rpeak,R
2395,Rpeak,R
2479,Rpeak,R
2565,Rpeak,R
2649,Rpeak,R
2733,Rpeak,R
2819,Rpeak,R
2902,Rpeak,R
2987,Rpeak,R
3072,Rpeak,R
3156,Rpeak,R
3240,Rpeak,R
3325,Rpeak,R
3409,Rpeak,R
3494,Rpeak,R
3579,Rpeak,R
3663,Rpeak,R
3748,Rpeak,R
3831,Rpeak,R
3916,Rpeak,R
4000,Rpeak,R
4084,Rpeak,R
4168,Rpeak,R
4252,Rpeak,R
4336,Rpeak,R
4420,Rpeak,R
4503,Rpeak,R
4588,Rpeak,R
4672,Rpeak,R
4755,Rpeak,R
4839,Rpeak,R
4923,Rpeak,R
