25,Rpeak,R
116,Rpeak,R
207,Rpeak,R
298,Rpeak,R
388,Rpeak,R
479,Rpeak,R
569,Rpeak,R
660,Rpeak,R
750,Rpeak,R
841,Rpeak,R
932,Rpeak,R
1023,Rpeak,R
1113,Rpeak,R
1204,Rpeak,R
1294,Rpeak,R
1386,Rpeak,R
1476,Rpeak,R
1568,Rpeak,R
1658,Rpeak,R
1749,Rpeak,R
1841,Rpeak,R
1932,Rpeak,R
2023,Rpeak,R
2114,Rpeak,R
2205,Rpeak,R
2297,Rpeak,R
2388,Rpeak,R
2478,Rpeak,R
2569,Rpeak,R
2660,Rpeak,R
2752,Rpeak,R
2842,Rpeak,R
2933,Rpeak,R
3023,Rpeak,R
3115,Rpeak,R
3206,Rpeak,R
3297,Rpeak,R
3387,Rpeak,R
3478,Rpeak,R
3569,Rpeak,R
3660,Rpeak,R
3751,Rpeak,R
3842,Rpeak,R
3933,Rpeak,R
4024,Rpeak,R
4115,Rpeak,R
4206,Rpeak,R
4296,Rpeak,R
4387,Rpeak,R
4478,Rpeak,R
4570,Rpeak,R
4661,Rpeak,R
4752,Rpeak,R
4842,Rpeak,R
4933,Rpeak,R
