86,Rpeak,R
177,Rpeak,R
268,Rpeak,R
358,Rpeak,R
450,Rpeak,R
540,Rpeak,R
632,Rpeak,R
723,Rpeak,R
814,Rpeak,R
905,Rpeak,R
996,Rpeak,R
1087,Rpeak,R
1177,Rpeak,R
1268,Rpeak,R
1358,Rpeak,R
1449,Rpeak,R
1540,Rpeak,R
1631,Rpeak,R
1722,Rpeak,R
1813,Rpeak,R
1904,Rpeak,R
1994,Rpeak,R
2086,Rpeak,R
2177,Rpeak,R
2268,Rpeak,R
2360,Rpeak,R
2449,Rpeak,R
2540,Rpeak,R
2633,Rpeak,R
2723,Rpeak,R
2814,Rpeak,R
2905,Rpeak,R
2997,Rpeak,R
3087,Rpeak,R
3177,Rpeak,R
3269,Rpeak,R
3360,Rpeak,R
3452,Rpeak,R
3543,Rpeak,R
3634,Rpeak,R
3724,Rpeak,R
3816,Rpeak,R
3907,Rpeak,R
3998,Rpeak,R
4089,Rpeak,R
4179,Rpeak,R
4270,Rpeak,R
4361,Rpeak,R
4452,Rpeak,R
4542,Rpeak,R
4633,Rpeak,R
4724,Rpeak,R
4814,Rpeak,R
4904,Rpeak,R
4995,Rpeak,R
