27,Rpeak,R
110,Rpeak,R
194,Rpeak,R
277,Rpeak,R
360,Rpeak,R
444,Rpeak,R
528,Rpeak,R
611,Rpeak,R
694,Rpeak,R
779,Rpeak,R
862,Rpeak,R
945,Rpeak,R
1026,Rpeak,R
1113,Rpeak,R
1196,Rpeak,R
1280,Rpeak,R
1364,Rpeak,R
1447,Rpeak,R
1530,Rpeak,R
1614,Rpeak,R
1698,Rpeak,R
1781,Rpeak,R
1865,Rpeak,R
1948,Rpeak,R
2031,Rpeak,R
2115,Rpeak,R
2198,Rpeak,R
2282,Rpeak,R
2366,Rpeak,R
2450,Rpeak,R
2534,Rpeak,R
2618,Rpeak,R
2702,Rpeak,R
2785,Rpeak,R
2871,Rpeak,R
2956,Rpeak,R
3041,Rpeak,R
3125,Rpeak,R
3211,Rpeak,R
3296,Rpeak,R
3382,Rpeak,R
3466,Rpeak,R
3551,Rpeak,R
3638,Rpeak,R
3723,Rpeak,R
3808,Rpeak,R
3893,Rpeak,R
3980,Rpeak,R
4065,Rpeak,R
4150,Rpeak,R
4236,Rpeak,R
4323,Rpeak,R
4408,Rpeak,R
4494,Rpeak,R
4581,Rpeak,R
4668,Rpeak,R
4754,Rpeak,R
4840,Rpeak,R
4927,Rpeak,R
