54,Rpeak,R
147,Rpeak,R
239,Rpeak,R
332,Rpeak,R
426,Rpeak,R
520,Rpeak,R
613,Rpeak,R
707,Rpeak,R
800,Rpeak,R
893,Rpeak,R
987,Rpeak,R
1081,Rpeak,R
1174,Rpeak,R
1268,Rpeak,R
1361,Rpeak,R
1455,Rpeak,R
1549,Rpeak,R
1643,Rpeak,R
1736,Rpeak,R
1830,Rpeak,R
1924,Rpeak,R
2018,Rpeak,R
2112,Rpeak,R
2206,Rpeak,R
2300,Rpeak,R
2394,Rpeak,R
2488,Rpeak,R
2582,Rpeak,R
2675,Rpeak,R
2769,Rpeak,R
2863,Rpeak,R
2957,Rpeak,R
3050,Rpeak,R
3144,Rpeak,R
3237,Rpeak,R
3331,Rpeak,R
3424,Rpeak,R
3518,Rpeak,R
3610,Rpeak,R
3703,Rpeak,R
3797,Rpeak,R
3890,Rpeak,R
3983,Rpeak,R
4076,Rpeak,R
4169,Rpeak,R
4263,Rpeak,R
4356,Rpeak,R
4449,Rpeak,R
4542,Rpeak,R
4634,Rpeak,R
4728,Rpeak,R
4821,Rpeak,R
4914,Rpeak,R
