12,Rpeak,R
104,Rpeak,R
197,Rpeak,R
290,Rpeak,R
383,Rpeak,R
476,Rpeak,R
568,Rpeak,R
660,Rpeak,R
754,Rpeak,R
847,Rpeak,R
940,Rpeak,R
1033,Rpeak,R
1126,Rpeak,R
1219,Rpeak,R
1313,Rpeak,R
1406,Rpeak,R
1500,Rpeak,R
1594,Rpeak,R
1688,Rpeak,R
1782,Rpeak,R
1876,Rpeak,R
1970,Rpeak,R
2064,Rpeak,R
2159,Rpeak,R
2253,Rpeak,R
2347,Rpeak,R
2441,Rpeak,R
2536,Rpeak,R
2631,Rpeak,R
2725,Rpeak,R
2820,Rpeak,R
2915,Rpeak,R
3010,Rpeak,R
3105,Rpeak,R
3199,Rpeak,R
3294,Rpeak,R
3389,Rpeak,R
3485,Rpeak,R
3581,Rpeak,R
3678,Rpeak,R
3774,Rpeak,R
3871,Rpeak,R
3968,Rpeak,R
4065,Rpeak,R
4162,Rpeak,R
4259,Rpeak,R
4357,Rpeak,R
4454,Rpeak,R
4551,Rpeak,R
4649,Rpeak,R
4746,Rpeak,R
4844,Rpeak,R
4941,Rpeak,R
