56,Rpeak,R
161,Rpeak,R
264,Rpeak,R
367,Rpeak,R
471,Rpeak,R
575,Rpeak,R
681,Rpeak,R
787,Rpeak,R
888,Rpeak,R
992,Rpeak,R
1097,Rpeak,R
1202,Rpeak,R
1308,Rpeak,R
1413,Rpeak,R
1517,Rpeak,R
1623,Rpeak,R
1729,Rpeak,R
1835,Rpeak,R
1939,Rpeak,R
2045,Rpeak,R
2255,Rpeak,R
2359,Rpeak,R
2464,Rpeak,R
2570,Rpeak,R
2676,Rpeak,R
2780,Rpeak,R
2885,Rpeak,R
2990,Rpeak,R
3097,Rpeak,R
3202,Rpeak,R
3306,Rpeak,R
3411,Rpeak,R
3516,Rpeak,R
3621,Rpeak,R
3726,Rpeak,R
3830,Rpeak,R
3933,Rpeak,R
4038,Rpeak,R
4142,Rpeak,R
4247,Rpeak,R
4351,Rpeak,R
4455,Rpeak,R
4560,Rpeak,R
4665,Rpeak,R
4768,Rpeak,R
4873,Rpeak,R
4978,Rpeak,R
