67,Rpeak,R
164,Rpeak,R
263,Rpeak,R
360,Rpeak,R
458,Rpeak,R
556,Rpeak,R
654,Rpeak,R
752,Rpeak,R
850,Rpeak,R
947,Rpeak,R
1045,Rpeak,R
1143,Rpeak,R
1242,Rpeak,R
1339,Rpeak,R
1438,Rpeak,R
1536,Rpeak,R
1635,Rpeak,R
1734,Rpeak,R
1832,Rpeak,R
1929,Rpeak,R
2027,Rpeak,R
2126,Rpeak,R
2225,Rpeak,R
2323,Rpeak,R
2421,Rpeak,R
2519,Rpeak,R
2617,Rpeak,R
2714,Rpeak,R
2811,Rpeak,R
2909,Rpeak,R
3007,Rpeak,R
3104,Rpeak,R
3202,Rpeak,R
3298,Rpeak,R
3395,Rpeak,R
3492,Rpeak,R
3589,Rpeak,R
3686,Rpeak,R
3783,Rpeak,R
3879,Rpeak,R
3976,Rpeak,R
4072,Rpeak,R
4168,Rpeak,R
4266,Rpeak,R
4362,Rpeak,R
4459,Rpeak,R
4555,Rpeak,R
4651,Rpeak,R
4748,Rpeak,R
4844,Rpeak,R
4941,Rpeak,R
