6,Rpeak,R
86,Rpeak,R
167,Rpeak,R
248,Rpeak,R
329,Rpeak,R
410,Rpeak,R
490,Rpeak,R
571,Rpeak,R
652,Rpeak,R
733,Rpeak,R
814,Rpeak,R
895,Rpeak,R
976,Rpeak,R
1057,Rpeak,R
1139,Rpeak,R
1220,Rpeak,R
1301,Rpeak,R
1383,Rpeak,R
1464,Rpeak,R
1545,Rpeak,R
1626,Rpeak,R
1708,Rpeak,R
1789,Rpeak,R
1870,Rpeak,R
1952,Rpeak,R
2034,Rpeak,R
2115,Rpeak,R
2196,Rpeak,R
2278,Rpeak,R
2360,Rpeak,R
2441,Rpeak,R
2523,Rpeak,R
2604,Rpeak,R
2687,Rpeak,R
2767,Rpeak,R
2849,Rpeak,R
2931,Rpeak,R
3013,Rpeak,R
3095,Rpeak,R
3176,Rpeak,R
3258,Rpeak,R
3340,Rpeak,R
3423,Rpeak,R
3505,Rpeak,R
3586,Rpeak,R
3668,Rpeak,R
3750,Rpeak,R
3832,Rpeak,R
3914,Rpeak,R
3996,Rpeak,R
4078,Rpeak,R
4160,Rpeak,R
4243,Rpeak,R
4325,Rpeak,R
4407,Rpeak,R
4489,Rpeak,R
4572,Rpeak,R
4654,Rpeak,R
4737,Rpeak,R
4820,Rpeak,R
4902,Rpeak,R
4985,Rpeak,R
