17,Rpeak,R
107,Rpeak,R
196,Rpeak,R
285,Rpeak,R
373,Rpeak,R
461,Rpeak,R
550,Rpeak,R
638,Rpeak,R
727,Rpeak,R
816,Rpeak,R
904,Rpeak,R
992,Rpeak,R
1080,Rpeak,R
1168,Rpeak,R
1257,Rpeak,R
1345,Rpeak,R
1433,Rpeak,R
1521,Rpeak,R
1609,Rpeak,R
1697,Rpeak,R
1786,Rpeak,R
1874,Rpeak,R
1963,Rpeak,R
2051,Rpeak,R
2139,Rpeak,R
2228,Rpeak,R
2317,Rpeak,R
2405,Rpeak,R
2493,Rpeak,R
2581,Rpeak,R
2668,Rpeak,R
2757,Rpeak,R
2844,Rpeak,R
2932,Rpeak,R
3020,Rpeak,R
3107,Rpeak,R
3195,Rpeak,R
3282,Rpeak,R
3370,Rpeak,R
3458,Rpeak,R
3545,Rpeak,R
3634,Rpeak,R
3722,Rpeak,R
3810,Rpeak,R
3898,Rpeak,R
3987,Rpeak,R
4075,Rpeak,R
4164,Rpeak,R
4253,Rpeak,R
4342,Rpeak,R
4430,Rpeak,R
4520,Rpeak,R
4608,Rpeak,R
4697,Rpeak,R
4785,Rpeak,R
4874,Rpeak,R
4962,Rpeak,R
