68,Rpeak,R
143,Rpeak,R
218,Rpeak,R
292,Rpeak,R
367,Rpeak,R
442,Rpeak,R
516,Rpeak,R
591,Rpeak,R
666,Rpeak,R
740,Rpeak,R
815,Rpeak,R
889,Rpeak,R
963,Rpeak,R
1038,Rpeak,R
1112,Rpeak,R
1186,Rpeak,R
1261,Rpeak,R
1335,Rpeak,R
1409,Rpeak,R
1485,Rpeak,R
1559,Rpeak,R
1633,Rpeak,R
1707,Rpeak,R
1782,Rpeak,R
1856,Rpeak,R
1930,Rpeak,R
2004,Rpeak,R
2078,Rpeak,R
2152,Rpeak,R
2227,Rpeak,R
2302,Rpeak,R
2375,Rpeak,R
2450,Rpeak,R
2524,Rpeak,R
2599,Rpeak,R
2673,Rpeak,R
2747,Rpeak,R
2821,Rpeak,R
2895,Rpeak,R
2969,Rpeak,R
3043,Rpeak,R
3118,Rpeak,R
3192,Rpeak,R
3267,Rpeak,R
3339,Rpeak,R
3415,Rpeak,R
3489,Rpeak,R
3564,Rpeak,R
3640,Rpeak,R
3714,Rpeak,R
3789,Rpeak,R
3865,Rpeak,R
3941,Rpeak,R
4016,Rpeak,R
4092,Rpeak,R
4168,Rpeak,R
4245,Rpeak,R
4320,Rpeak,R
4396,Rpeak,R
4474,Rpeak,R
4551,Rpeak,R
4627,Rpeak,R
4704,Rpeak,R
4781,Rpeak,R
4858,Rpeak,R
4934,Rpeak,R
