68,Rpeak,R
152,Rpeak,R
235,Rpeak,R
319,Rpeak,R
403,Rpeak,R
486,Rpeak,R
570,Rpeak,R
654,Rpeak,R
738,Rpeak,R
822,Rpeak,R
906,Rpeak,R
990,Rpeak,R
1074,Rpeak,R
1158,Rpeak,R
1242,Rpeak,R
1325,Rpeak,R
1409,Rpeak,R
1493,Rpeak,R
1576,Rpeak,R
1660,Rpeak,R
1743,Rpeak,R
1826,Rpeak,R
1910,Rpeak,R
1994,Rpeak,R
2077,Rpeak,R
2161,Rpeak,R
2244,Rpeak,R
2327,Rpeak,R
2411,Rpeak,R
2495,Rpeak,R
2578,Rpeak,R
2660,Rpeak,R
2744,Rpeak,R
2827,Rpeak,R
2911,Rpeak,R
2994,Rpeak,R
3078,Rpeak,R
3162,Rpeak,R
3245,Rpeak,R
3329,Rpeak,R
3412,Rpeak,R
3496,Rpeak,R
3580,Rpeak,R
3664,Rpeak,R
3748,Rpeak,R
3831,Rpeak,R
3915,Rpeak,R
3999,Rpeak,R
4082,Rpeak,R
4167,Rpeak,R
4250,Rpeak,R
4335,Rpeak,R
4418,Rpeak,R
4502,Rpeak,R
4586,Rpeak,R
4670,Rpeak,R
4753,Rpeak,R
4837,Rpeak,R
4921,Rpeak,R
