6,Rpeak,R
99,Rpeak,R
192,Rpeak,R
284,Rpeak,R
377,Rpeak,R
470,Rpeak,R
563,Rpeak,R
655,Rpeak,R
747,Rpeak,R
840,Rpeak,R
933,Rpeak,R
1026,Rpeak,R
1118,Rpeak,R
1211,Rpeak,R
1303,Rpeak,R
1395,Rpeak,R
1488,Rpeak,R
1581,Rpeak,R
1674,Rpeak,R
1767,Rpeak,R
1860,Rpeak,R
1953,Rpeak,R
2046,Rpeak,R
2137,Rpeak,R
2231,Rpeak,R
2325,Rpeak,R
2418,Rpeak,R
2511,Rpeak,R
2605,Rpeak,R
2699,Rpeak,R
2793,Rpeak,R
2886,Rpeak,R
2980,Rpeak,R
3073,Rpeak,R
3167,Rpeak,R
3261,Rpeak,R
3356,Rpeak,R
3451,Rpeak,R
3545,Rpeak,R
3640,Rpeak,R
3734,Rpeak,R
3829,Rpeak,R
3925,Rpeak,R
4020,Rpeak,R
4115,Rpeak,R
4211,Rpeak,R
4306,Rpeak,R
4403,Rpeak,R
4498,Rpeak,R
4593,Rpeak,R
4688,Rpeak,R
4783,Rpeak,R
4879,Rpeak,R
4975,Rpeak,R
