82,Rpeak,R
180,Rpeak,R
278,Rpeak,R
375,Rpeak,R
472,Rpeak,R
570,Rpeak,R
668,Rpeak,R
765,Rpeak,R
863,Rpeak,R
960,Rpeak,R
1056,Rpeak,R
1153,Rpeak,R
1251,Rpeak,R
1348,Rpeak,R
1445,Rpeak,R
1542,Rpeak,R
1637,Rpeak,R
1733,Rpeak,R
1830,Rpeak,R
1925,Rpeak,R
2021,Rpeak,R
2117,Rpeak,R
2212,Rpeak,R
2308,Rpeak,R
2404,Rpeak,R
2499,Rpeak,R
2595,Rpeak,R
2690,Rpeak,R
2786,Rpeak,R
2882,Rpeak,R
2979,Rpeak,R
3075,Rpeak,R
3171,Rpeak,R
3267,Rpeak,R
3363,Rpeak,R
3458,Rpeak,R
3555,Rpeak,R
3651,Rpeak,R
3747,Rpeak,R
3843,Rpeak,R
3939,Rpeak,R
4034,Rpeak,R
4129,Rpeak,R
4224,Rpeak,R
4319,Rpeak,R
4414,Rpeak,R
4509,Rpeak,R
4604,Rpeak,R
4699,Rpeak,R
4793,Rpeak,R
4888,Rpeak,R
4984,Rpeak,R
