15,Rpeak,R
97,Rpeak,R
179,Rpeak,R
261,Rpeak,R
342,Rpeak,R
424,Rpeak,R
506,Rpeak,R
588,Rpeak,R
670,Rpeak,R
752,Rpeak,R
834,Rpeak,R
916,Rpeak,R
999,Rpeak,R
1081,Rpeak,R
1163,Rpeak,R
1244,Rpeak,R
1326,Rpeak,R
1408,Rpeak,R
1491,Rpeak,R
1573,Rpeak,R
1654,Rpeak,R
1737,Rpeak,R
1819,Rpeak,R
1901,Rpeak,R
1983,Rpeak,R
2065,Rpeak,R
2146,Rpeak,R
2229,Rpeak,R
2311,Rpeak,R
2393,Rpeak,R
2475,Rpeak,R
2556,Rpeak,R
2639,Rpeak,R
2720,Rpeak,R
2803,Rpeak,R
2884,Rpeak,R
2966,Rpeak,R
3048,Rpeak,R
3130,Rpeak,R
3213,Rpeak,R
3293,Rpeak,R
3375,Rpeak,R
3457,Rpeak,R
3538,Rpeak,R
3620,Rpeak,R
3701,Rpeak,R
3782,Rpeak,R
3864,Rpeak,R
3946,Rpeak,R
4027,Rpeak,R
4108,Rpeak,R
4189,Rpeak,R
4271,Rpeak,R
4352,Rpeak,R
4433,Rpeak,R
4514,Rpeak,R
4595,Rpeak,R
4677,Rpeak,R
4758,Rpeak,R
4839,Rpeak,R
4920,Rpeak,R
