82,Rpeak,R
166,Rpeak,R
249,Rpeak,R
332,Rpeak,R
414,Rpeak,R
500,Rpeak,R
584,Rpeak,R
667,Rpeak,R
751,Rpeak,R
835,Rpeak,R
920,Rpeak,R
1004,Rpeak,R
1088,Rpeak,R
1170,Rpeak,R
1254,Rpeak,R
1337,Rpeak,R
1422,Rpeak,R
1506,Rpeak,R
1588,Rpeak,R
1672,Rpeak,R
1755,Rpeak,R
1839,Rpeak,R
1922,Rpeak,R
2007,Rpeak,R
2091,Rpeak,R
2173,Rpeak,R
2257,Rpeak,R
2342,Rpeak,R
2425,Rpeak,R
2508,Rpeak,R
2593,Rpeak,R
2675,Rpeak,R
2760,Rpeak,R
2844,Rpeak,R
2928,Rpeak,R
3010,Rpeak,R
3095,Rpeak,R
3179,Rpeak,R
3263,Rpeak,R
3347,Rpeak,R
3430,Rpeak,R
3514,Rpeak,R
3599,Rpeak,R
3684,Rpeak,R
3770,Rpeak,R
3856,Rpeak,R
3942,Rpeak,R
4028,Rpeak,R
4113,Rpeak,R
4200,Rpeak,R
4285,Rpeak,R
4372,Rpeak,R
4459,Rpeak,R
4545,Rpeak,R
4631,Rpeak,R
4716,Rpeak,R
4803,Rpeak,R
4888,Rpeak,R
4975,Rpeak,R
