51,Rpeak,R
127,Rpeak,R
204,Rpeak,R
281,Rpeak,R
357,Rpeak,R
434,Rpeak,R
510,Rpeak,R
586,Rpeak,R
663,Rpeak,R
740,Rpeak,R
816,Rpeak,R
893,Rpeak,R
969,Rpeak,R
1046,Rpeak,R
1123,Rpeak,R
1199,Rpeak,R
1275,Rpeak,R
1351,Rpeak,R
1429,Rpeak,R
1505,Rpeak,R
1582,Rpeak,R
1658,Rpeak,R
1736,Rpeak,R
1812,Rpeak,R
1887,Rpeak,R
1964,Rpeak,R
2041,Rpeak,R
2118,Rpeak,R
2194,Rpeak,R
2271,Rpeak,R
2348,Rpeak,R
2425,Rpeak,R
2501,Rpeak,R
2578,Rpeak,R
2655,Rpeak,R
2733,Rpeak,R
2809,Rpeak,R
2886,Rpeak,R
2964,Rpeak,R
3041,Rpeak,R
3118,Rpeak,R
3196,Rpeak,R
3273,Rpeak,R
3350,Rpeak,R
3427,Rpeak,R
3506,Rpeak,R
3583,Rpeak,R
3664,Rpeak,R
3738,Rpeak,R
3817,Rpeak,R
3895,Rpeak,R
3974,Rpeak,R
4051,Rpeak,R
4130,Rpeak,R
4209,Rpeak,R
4288,Rpeak,R
4366,Rpeak,R
4445,Rpeak,R
4524,Rpeak,R
4603,Rpeak,R
4681,Rpeak,R
4761,Rpeak,R
4840,Rpeak,R
4918,Rpeak,R
