16,Rpeak,R
101,Rpeak,R
186,Rpeak,R
271,Rpeak,R
355,Rpeak,R
440,Rpeak,R
525,Rpeak,R
609,Rpeak,R
695,Rpeak,R
779,Rpeak,R
864,Rpeak,R
948,Rpeak,R
1033,Rpeak,R
1118,Rpeak,R
1203,Rpeak,R
1287,Rpeak,R
1372,Rpeak,R
1457,Rpeak,R
1542,Rpeak,R
1626,Rpeak,R
1711,Rpeak,R
1795,Rpeak,R
1880,Rpeak,R
1965,Rpeak,R
2050,Rpeak,R
2134,Rpeak,R
2220,Rpeak,R
2303,Rpeak,R
2388,Rpeak,R
2474,Rpeak,R
2559,Rpeak,R
2644,Rpeak,R
2730,Rpeak,R
2814,Rpeak,R
2900,Rpeak,R
2985,Rpeak,R
3071,Rpeak,R
3157,Rpeak,R
3243,Rpeak,R
3329,Rpeak,R
3414,Rpeak,R
3501,Rpeak,R
3588,Rpeak,R
3674,Rpeak,R
3760,Rpeak,R
3847,Rpeak,R
3934,Rpeak,R
4020,Rpeak,R
4106,Rpeak,R
4194,Rpeak,R
4280,Rpeak,R
4366,Rpeak,R
4454,Rpeak,R
4541,Rpeak,R
4627,Rpeak,R
4714,Rpeak,R
4801,Rpeak,R
4887,Rpeak,R
4973,Rpeak,R
