8,Rpeak,R
99,Rpeak,R
190,Rpeak,R
281,Rpeak,R
372,Rpeak,R
463,Rpeak,R
555,Rpeak,R
645,Rpeak,R
735,Rpeak,R
826,Rpeak,R
916,Rpeak,R
1007,Rpeak,R
1098,Rpeak,R
1189,Rpeak,R
1279,Rpeak,R
1370,Rpeak,R
1460,Rpeak,R
1550,Rpeak,R
1640,Rpeak,R
1731,Rpeak,R
1822,Rpeak,R
1912,Rpeak,R
2002,Rpeak,R
2092,Rpeak,R
2182,Rpeak,R
2273,Rpeak,R
2363,Rpeak,R
2454,Rpeak,R
2544,Rpeak,R
2634,Rpeak,R
2724,Rpeak,R
2814,Rpeak,R
2905,Rpeak,R
2996,Rpeak,R
3086,Rpeak,R
3176,Rpeak,R
3267,Rpeak,R
3356,Rpeak,R
3446,Rpeak,R
3536,Rpeak,R
3626,Rpeak,R
3716,Rpeak,R
3806,Rpeak,R
3896,Rpeak,R
3985,Rpeak,R
4075,Rpeak,R
4164,Rpeak,R
4254,Rpeak,R
4344,Rpeak,R
4433,Rpeak,R
4523,Rpeak,R
4613,Rpeak,R
4703,Rpeak,R
4792,Rpeak,R
4882,Rpeak,R
4972,Rpeak,R
