16,Rpeak,R
90,Rpeak,R
164,Rpeak,R
238,Rpeak,R
312,Rpeak,R
386,Rpeak,R
460,Rpeak,R
534,Rpeak,R
607,Rpeak,R
681,Rpeak,R
755,Rpeak,R
829,Rpeak,R
902,Rpeak,R
976,Rpeak,R
1049,Rpeak,R
1123,Rpeak,R
1197,Rpeak,R
1270,Rpeak,R
1344,Rpeak,R
1418,Rpeak,R
1491,Rpeak,R
1564,Rpeak,R
1638,Rpeak,R
1712,Rpeak,R
1786,Rpeak,R
1859,Rpeak,R
1934,Rpeak,R
2007,Rpeak,R
2081,Rpeak,R
2154,Rpeak,R
2227,Rpeak,R
2302,Rpeak,R
2375,Rpeak,R
2449,Rpeak,R
2521,Rpeak,R
2595,Rpeak,R
2669,Rpeak,R
2743,Rpeak,R
2816,Rpeak,R
2891,Rpeak,R
2964,Rpeak,R
3038,Rpeak,R
3113,Rpeak,R
3194,Rpeak,R
3262,Rpeak,R
3333,Rpeak,R
3408,Rpeak,R
3482,Rpeak,R
3557,Rpeak,R
3632,Rpeak,R
3706,Rpeak,R
3780,Rpeak,R
3855,Rpeak,R
3934,Rpeak,R
4005,Rpeak,R
4078,Rpeak,R
4153,Rpeak,R
4228,Rpeak,R
4302,Rpeak,R
4377,Rpeak,R
4452,Rpeak,R
4526,Rpeak,R
4601,Rpeak,R
4676,Rpeak,R
4750,Rpeak,R
4826,Rpeak,R
4900,Rpeak,R
4975,Rpeak,R
