81,Rpeak,R
165,Rpeak,R
249,Rpeak,R
333,Rpeak,R
415,Rpeak,R
500,Rpeak,R
585,Rpeak,R
668,Rpeak,R
752,Rpeak,R
836,Rpeak,R
920,Rpeak,R
1003,Rpeak,R
1087,Rpeak,R
1171,Rpeak,R
1255,Rpeak,R
1339,Rpeak,R
1423,Rpeak,R
1507,Rpeak,R
1590,Rpeak,R
1674,Rpeak,R
1758,Rpeak,R
1842,Rpeak,R
1926,Rpeak,R
2010,Rpeak,R
2093,Rpeak,R
2177,Rpeak,R
2260,Rpeak,R
2345,Rpeak,R
2429,Rpeak,R
2512,Rpeak,R
2596,Rpeak,R
2680,Rpeak,R
2764,Rpeak,R
2848,Rpeak,R
2931,Rpeak,R
3016,Rpeak,R
3099,Rpeak,R
3184,Rpeak,R
3268,Rpeak,R
3351,Rpeak,R
3436,Rpeak,R
3520,Rpeak,R
3603,Rpeak,R
3687,Rpeak,R
3771,Rpeak,R
3856,Rpeak,R
3938,Rpeak,R
4023,Rpeak,R
4107,Rpeak,R
4191,Rpeak,R
4275,Rpeak,R
4359,Rpeak,R
4443,Rpeak,R
4528,Rpeak,R
4611,Rpeak,R
4695,Rpeak,R
4779,Rpeak,R
4863,Rpeak,R
4947,Rpeak,R
