81,Rpeak,R
185,Rpeak,R
290,Rpeak,R
394,Rpeak,R
498,Rpeak,R
602,Rpeak,R
706,Rpeak,R
810,Rpeak,R
916,Rpeak,R
1021,Rpeak,R
1126,Rpeak,R
1232,Rpeak,R
1337,Rpeak,R
1441,Rpeak,R
1545,Rpeak,R
1650,Rpeak,R
1756,Rpeak,R
1861,Rpeak,R
1967,Rpeak,R
2071,Rpeak,R
2175,Rpeak,R
2278,Rpeak,R
2384,Rpeak,R
2489,Rpeak,R
2594,Rpeak,R
2699,Rpeak,R
2804,Rpeak,R
2909,Rpeak,R
3013,Rpeak,R
3119,Rpeak,R
3225,Rpeak,R
3331,Rpeak,R
3427,Rpeak,R
3532,Rpeak,R
3636,Rpeak,R
3748,Rpeak,R
3854,Rpeak,R
3961,Rpeak,R
4060,Rpeak,R
4165,Rpeak,R
4271,Rpeak,R
4375,Rpeak,R
4487,Rpeak,R
4595,Rpeak,R
4702,Rpeak,R
4800,Rpeak,R
4906,Rpeak,R
