63,Rpeak,R
142,Rpeak,R
220,Rpeak,R
300,Rpeak,R
380,Rpeak,R
458,Rpeak,R
537,Rpeak,R
617,Rpeak,R
695,Rpeak,R
774,Rpeak,R
854,Rpeak,R
932,Rpeak,R
1012,Rpeak,R
1091,Rpeak,R
1169,Rpeak,R
1248,Rpeak,R
1328,Rpeak,R
1405,Rpeak,R
1486,Rpeak,R
1566,Rpeak,R
1643,Rpeak,R
1723,Rpeak,R
1802,Rpeak,R
1881,Rpeak,R
1959,Rpeak,R
2039,Rpeak,R
2117,Rpeak,R
2197,Rpeak,R
2276,Rpeak,R
2355,Rpeak,R
2433,Rpeak,R
2513,Rpeak,R
2591,Rpeak,R
2669,Rpeak,R
2749,Rpeak,R
2828,Rpeak,R
2905,Rpeak,R
2985,Rpeak,R
3065,Rpeak,R
3143,Rpeak,R
3222,Rpeak,R
3302,Rpeak,R
3380,Rpeak,R
3460,Rpeak,R
3539,Rpeak,R
3618,Rpeak,R
3697,Rpeak,R
3776,Rpeak,R
3855,Rpeak,R
3933,Rpeak,R
4014,Rpeak,R
4092,Rpeak,R
4170,Rpeak,R
4250,Rpeak,R
4330,Rpeak,R
4406,Rpeak,R
4486,Rpeak,R
4566,Rpeak,R
4644,Rpeak,R
4724,Rpeak,R
4804,Rpeak,R
4882,Rpeak,R
4961,Rpeak,R
