69,Rpeak,R
167,Rpeak,R
264,Rpeak,R
361,Rpeak,R
460,Rpeak,R
558,Rpeak,R
656,Rpeak,R
753,Rpeak,R
853,Rpeak,R
951,Rpeak,R
1050,Rpeak,R
1148,Rpeak,R
1247,Rpeak,R
1347,Rpeak,R
1444,Rpeak,R
1543,Rpeak,R
1642,Rpeak,R
1743,Rpeak,R
1842,Rpeak,R
1941,Rpeak,R
2040,Rpeak,R
2140,Rpeak,R
2241,Rpeak,R
2339,Rpeak,R
2437,Rpeak,R
2537,Rpeak,R
2637,Rpeak,R
2736,Rpeak,R
2835,Rpeak,R
2936,Rpeak,R
3036,Rpeak,R
3136,Rpeak,R
3236,Rpeak,R
3334,Rpeak,R
3435,Rpeak,R
3536,Rpeak,R
3637,Rpeak,R
3738,Rpeak,R
3838,Rpeak,R
3939,Rpeak,R
4041,Rpeak,R
4141,Rpeak,R
4240,Rpeak,R
4342,Rpeak,R
4444,Rpeak,R
4545,Rpeak,R
4644,Rpeak,R
4747,Rpeak,R
4850,Rpeak,R
4951,Rpeak,R
